Date,Open,High,Low,Close,Adj Close,Volume
2017-06-28,16.600000381469727,16.899999618530273,16.200000762939453,16.200000762939453,16.200000762939453,190
2017-06-29,16.200000762939453,16.299999237060547,16.100000381469727,16.100000381469727,16.100000381469727,930
2017-06-30,16.100000381469727,16.200000762939453,15.899999618530273,16.100000381469727,16.100000381469727,1110
2017-07-03,16.299999237060547,16.299999237060547,16.0,16.200000762939453,16.200000762939453,1820
2017-07-05,16.200000762939453,16.899999618530273,16.200000762939453,16.200000762939453,16.200000762939453,670
2017-07-06,16.299999237060547,16.299999237060547,15.800000190734863,15.800000190734863,15.800000190734863,2870
2017-07-07,15.800000190734863,16.200000762939453,15.800000190734863,15.899999618530273,15.899999618530273,940
2017-07-10,15.899999618530273,15.899999618530273,15.600000381469727,15.800000190734863,15.800000190734863,2300
2017-07-11,15.699999809265137,15.899999618530273,15.699999809265137,15.800000190734863,15.800000190734863,310
2017-07-12,15.800000190734863,15.899999618530273,15.699999809265137,15.699999809265137,15.699999809265137,330
2017-07-13,15.699999809265137,15.800000190734863,15.600000381469727,15.699999809265137,15.699999809265137,1510
2017-07-14,15.699999809265137,15.800000190734863,15.300000190734863,15.5,15.5,3870
2017-07-17,15.5,15.600000381469727,15.5,15.5,15.5,350
2017-07-18,15.600000381469727,15.600000381469727,15.300000190734863,15.399999618530273,15.399999618530273,1450
2017-07-19,15.300000190734863,15.399999618530273,15.199999809265137,15.399999618530273,15.399999618530273,3510
2017-07-20,15.199999809265137,15.5,15.199999809265137,15.300000190734863,15.300000190734863,2510
2017-07-21,15.100000381469727,15.300000190734863,14.800000190734863,15.199999809265137,15.199999809265137,2330
2017-07-24,15.199999809265137,15.300000190734863,15.0,15.0,15.0,4160
2017-07-25,15.100000381469727,15.300000190734863,15.0,15.199999809265137,15.199999809265137,1840
2017-07-26,15.199999809265137,15.399999618530273,15.100000381469727,15.100000381469727,15.100000381469727,300
2017-07-27,15.300000190734863,17.0,15.0,16.0,16.0,14530
2017-07-28,16.299999237060547,16.799999237060547,15.0,15.899999618530273,15.899999618530273,10720
2017-07-31,15.600000381469727,16.100000381469727,15.199999809265137,15.300000190734863,15.300000190734863,2400
2017-08-01,15.5,16.100000381469727,15.300000190734863,15.699999809265137,15.699999809265137,1440
2017-08-02,15.800000190734863,16.299999237060547,15.199999809265137,16.299999237060547,16.299999237060547,1040
2017-08-03,16.100000381469727,16.100000381469727,15.199999809265137,15.5,15.5,1300
2017-08-04,15.899999618530273,15.899999618530273,15.300000190734863,15.399999618530273,15.399999618530273,200
2017-08-07,15.300000190734863,15.399999618530273,15.199999809265137,15.199999809265137,15.199999809265137,1050
2017-08-08,15.600000381469727,15.600000381469727,15.100000381469727,15.600000381469727,15.600000381469727,530
2017-08-09,15.300000190734863,15.300000190734863,15.100000381469727,15.100000381469727,15.100000381469727,1040
2017-08-10,15.300000190734863,15.300000190734863,15.100000381469727,15.199999809265137,15.199999809265137,500
2017-08-11,15.100000381469727,15.199999809265137,15.100000381469727,15.100000381469727,15.100000381469727,3430
2017-08-14,15.100000381469727,15.100000381469727,14.399999618530273,14.800000190734863,14.800000190734863,6510
2017-08-15,14.600000381469727,14.699999809265137,14.199999809265137,14.300000190734863,14.300000190734863,3170
