,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,BBK,CF,BBK,CF,BBK,CF,BBK,CF,BBK,CF,BBK,CF
Date,,,,,,,,,,,,
2017-06-28 00:00:00,,22.913373947143555,,27.170000076293945,,27.549999237060547,,27.040000915527344,,27.1299991607666,,2460700
2017-06-29 00:00:00,,23.132646560668945,,27.43000030517578,,28.040000915527344,,27.360000610351562,,27.399999618530273,,4403900
2017-06-30 00:00:00,,23.57961082458496,,27.959999084472656,,28.079999923706055,,26.959999084472656,,27.489999771118164,,4521400
2017-07-03 00:00:00,,24.642210006713867,,29.219999313354492,,29.3700008392334,,28.18000030517578,,28.200000762939453,,4050700
2017-07-05 00:00:00,,24.220539093017578,,28.719999313354492,,29.34000015258789,,28.350000381469727,,29.34000015258789,,5108500
2017-07-06 00:00:00,,23.259140014648438,,27.579999923706055,,28.860000610351562,,27.530000686645508,,28.610000610351562,,3710200
2017-07-07 00:00:00,,23.52057647705078,,27.889999389648438,,27.93000030517578,,27.270000457763672,,27.600000381469727,,3339400
2017-07-10 00:00:00,,25.063879013061523,,29.719999313354492,,29.959999084472656,,27.729999542236328,,27.850000381469727,,7721300
2017-07-11 00:00:00,,24.827743530273438,,29.440000534057617,,30.059999465942383,,28.68000030517578,,29.709999084472656,,4628500
2017-07-12 00:00:00,,24.38921356201172,,28.920000076293945,,30.43000030517578,,28.600000381469727,,29.670000076293945,,6523100
2017-07-13 00:00:00,,24.88677978515625,,29.510000228881836,,29.700000762939453,,28.299999237060547,,28.860000610351562,,4243700
2017-07-14 00:00:00,,24.869911193847656,,29.489999771118164,,29.8799991607666,,29.290000915527344,,29.559999465942383,,3695800
2017-07-17 00:00:00,,24.684375762939453,,29.270000457763672,,29.860000610351562,,28.93000030517578,,29.459999084472656,,3076300
2017-07-18 00:00:00,,24.819311141967773,,29.43000030517578,,29.469999313354492,,28.81999969482422,,29.229999542236328,,3003500
2017-07-19 00:00:00,,25.983108520507812,,30.809999465942383,,30.84000015258789,,29.600000381469727,,29.610000610351562,,5647400
2017-07-20 00:00:00,,26.252975463867188,,31.1299991607666,,31.31999969482422,,30.399999618530273,,30.950000762939453,,4044000
2017-07-21 00:00:00,,26.261411666870117,,31.139999389648438,,31.309999465942383,,30.889999389648438,,30.940000534057617,,2669300
2017-07-24 00:00:00,,25.48554039001465,,30.219999313354492,,31.010000228881836,,30.1299991607666,,30.950000762939453,,4873200
2017-07-25 00:00:00,,25.44338035583496,,30.170000076293945,,30.979999542236328,,29.899999618530273,,30.559999465942383,,6840900
2017-07-26 00:00:00,,24.35547637939453,,28.8799991607666,,30.010000228881836,,28.639999389648438,,29.850000381469727,,8457200
2017-07-27 00:00:00,,24.29644012451172,,28.809999465942383,,29.200000762939453,,28.440000534057617,,28.93000030517578,,4933600
2017-07-28 00:00:00,,24.448244094848633,,28.989999771118164,,29.229999542236328,,28.739999771118164,,28.739999771118164,,2708000
2017-07-31 00:00:00,,24.75184440612793,,29.350000381469727,,29.56999969482422,,28.979999542236328,,29.040000915527344,,6794500
2017-08-01 00:00:00,,24.642210006713867,,29.219999313354492,,29.520000457763672,,28.260000228881836,,29.479999542236328,,6144200
2017-08-02 00:00:00,,24.220539093017578,,28.719999313354492,,29.280000686645508,,28.489999771118164,,29.190000534057617,,5361500
2017-08-03 00:00:00,,25.89877700805664,,30.709999084472656,,30.780000686645508,,27.770000457763672,,28.389999389648438,,9932000
2017-08-04 00:00:00,,27.163780212402344,,32.209999084472656,,32.369998931884766,,30.850000381469727,,30.860000610351562,,8358500
2017-08-07 00:00:00,,26.927644729614258,,31.93000030517578,,32.349998474121094,,31.260000228881836,,32.349998474121094,,4184000
2017-08-08 00:00:00,,26.55657386779785,,31.489999771118164,,32.220001220703125,,31.280000686645508,,31.860000610351562,,5247800
2017-08-09 00:00:00,,26.88547706604004,,31.8799991607666,,31.920000076293945,,31.1299991607666,,31.239999771118164,,3585900
2017-08-10 00:00:00,,25.94093894958496,,30.760000228881836,,32.59000015258789,,30.65999984741211,,31.600000381469727,,6247600
2017-08-11 00:00:00,,25.983524322509766,,30.510000228881836,,30.84000015258789,,30.209999084472656,,30.56999969482422,,3853800
2017-08-14 00:00:00,,25.736547470092773,,30.219999313354492,,30.799999237060547,,30.200000762939453,,30.799999237060547,,2369400
2017-08-15 00:00:00,,25.804677963256836,,30.299999237060547,,30.420000076293945,,29.600000381469727,,30.06999969482422,,2819900
2017-08-16 00:00:00,,25.728031158447266,,30.209999084472656,,30.739999771118164,,30.040000915527344,,30.299999237060547,,2348500
2017-08-17 00:00:00,,24.833812713623047,,29.15999984741211,,30.299999237060547,,29.059999465942383,,30.18000030517578,,4758700
2017-08-18 00:00:00,,24.723102569580078,,29.030000686645508,,29.3700008392334,,28.549999237060547,,29.079999923706055,,3399500
2017-08-21 00:00:00,,24.850849151611328,,29.18000030517578,,29.3700008392334,,28.889999389648438,,29.09000015258789,,2154000
2017-08-22 00:00:00,,24.901941299438477,,29.239999771118164,,29.6200008392334,,29.1299991607666,,29.200000762939453,,2849100
2017-08-23 00:00:00,,24.637935638427734,,28.93000030517578,,29.389999389648438,,28.90999984741211,,29.06999969482422,,1873200
2017-08-24 00:00:00,,24.723102569580078,,29.030000686645508,,29.170000076293945,,28.649999618530273,,28.940000534057617,,3038000
2017-08-25 00:00:00,,24.680519104003906,,28.979999542236328,,29.190000534057617,,28.829999923706055,,29.190000534057617,,2082800
2017-08-28 00:00:00,,24.723102569580078,,29.030000686645508,,29.459999084472656,,28.790000915527344,,29.100000381469727,,4411800
2017-08-29 00:00:00,,24.552772521972656,,28.829999923706055,,28.850000381469727,,28.469999313354492,,28.700000762939453,,2052700
2017-08-30 00:00:00,,24.646455764770508,,28.940000534057617,,29.149999618530273,,28.559999465942383,,28.799999237060547,,2158500
2017-08-31 00:00:00,,24.689035415649414,,28.989999771118164,,29.31999969482422,,28.790000915527344,,29.110000610351562,,3119700
2017-09-01 00:00:00,,25.53215980529785,,29.979999542236328,,30.079999923706055,,28.889999389648438,,28.989999771118164,,3970000
2017-09-05 00:00:00,,24.76568031311035,,29.079999923706055,,30.389999389648438,,28.950000762939453,,30.0,,4924000
2017-09-06 00:00:00,,26.571157455444336,,31.200000762939453,,31.350000381469727,,29.209999084472656,,29.260000228881836,,5988900
2017-09-07 00:00:00,,26.97994613647461,,31.68000030517578,,31.799999237060547,,30.90999984741211,,31.200000762939453,,3975400
2017-09-08 00:00:00,,27.286535263061523,,32.040000915527344,,32.27000045776367,,31.469999313354492,,31.649999618530273,,3834900
2017-09-11 00:00:00,,27.5164794921875,,32.310001373291016,,32.7599983215332,,31.959999084472656,,32.29999923706055,,3500300
2017-09-12 00:00:00,,27.414274215698242,,32.189998626708984,,33.560001373291016,,31.920000076293945,,32.5,,5621500
2017-09-13 00:00:00,,27.337627410888672,,32.099998474121094,,32.470001220703125,,31.75,,32.29999923706055,,2184900
2017-09-14 00:00:00,,27.559057235717773,,32.36000061035156,,32.439998626708984,,31.899999618530273,,32.06999969482422,,3406300
2017-09-15 00:00:00,,28.01043128967285,,32.88999938964844,,33.0,,32.2400016784668,,32.279998779296875,,4864000
2017-09-18 00:00:00,,29.892547607421875,,35.099998474121094,,36.5099983215332,,33.31999969482422,,33.470001220703125,,10287800
2017-09-19 00:00:00,,30.26727294921875,,35.540000915527344,,36.130001068115234,,35.20000076293945,,35.25,,5590000
2017-09-20 00:00:00,,29.969200134277344,,35.189998626708984,,36.0099983215332,,34.86000061035156,,35.630001068115234,,4621300
2017-09-21 00:00:00,,30.62495994567871,,35.959999084472656,,36.099998474121094,,35.02000045776367,,35.13999938964844,,3249500
2017-09-22 00:00:00,,30.00326156616211,,35.22999954223633,,35.9900016784668,,35.130001068115234,,35.83000183105469,,3144600
