,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,M,SWR,M,SWR,M,SWR,M,SWR,M,SWR,M,SWR
Date,,,,,,,,,,,,
2017-06-28 00:00:00,17.621057510375977,,23.18000030517578,,23.530000686645508,,23.030000686645508,,23.209999084472656,,11342200,
2017-06-29 00:00:00,17.446218490600586,,22.950000762939453,,23.3700008392334,,22.719999313354492,,23.280000686645508,,7060700,
2017-06-30 00:00:00,17.666669845581055,,23.239999771118164,,23.270000457763672,,22.770000457763672,,23.079999923706055,,6154700,
2017-07-03 00:00:00,18.122779846191406,,23.84000015258789,,23.93000030517578,,23.299999237060547,,23.329999923706055,,3895400,
2017-07-05 00:00:00,17.879520416259766,,23.520000457763672,,24.649999618530273,,23.510000228881836,,24.170000076293945,,12113800,
2017-07-06 00:00:00,17.370201110839844,,22.850000381469727,,23.399999618530273,,22.81999969482422,,23.260000228881836,,5704700,
2017-07-07 00:00:00,17.240964889526367,,22.68000030517578,,23.049999237060547,,22.600000381469727,,22.920000076293945,,7630000,
2017-07-10 00:00:00,16.02467155456543,,21.079999923706055,,22.700000762939453,,21.06999969482422,,22.68000030517578,,21696300,
2017-07-11 00:00:00,16.093090057373047,,21.170000076293945,,21.280000686645508,,20.850000381469727,,21.149999618530273,,10020700,
2017-07-12 00:00:00,16.13869857788086,,21.229999542236328,,21.34000015258789,,21.010000228881836,,21.219999313354492,,7457300,
2017-07-13 00:00:00,16.800065994262695,,22.100000381469727,,22.459999084472656,,21.559999465942383,,21.579999923706055,,14105900,
2017-07-14 00:00:00,16.997705459594727,,22.360000610351562,,22.5,,21.959999084472656,,22.190000534057617,,8571400,
2017-07-17 00:00:00,17.522228240966797,,23.049999237060547,,23.360000610351562,,22.31999969482422,,22.360000610351562,,11494900,
2017-07-18 00:00:00,17.240964889526367,,22.68000030517578,,23.1299991607666,,22.5,,23.0,,5780000,
2017-07-19 00:00:00,17.47662353515625,,22.989999771118164,,23.079999923706055,,22.68000030517578,,22.829999923706055,,4045600,
2017-07-20 00:00:00,17.537439346313477,,23.06999969482422,,23.290000915527344,,22.829999923706055,,22.84000015258789,,6034300,
2017-07-21 00:00:00,17.75789451599121,,23.360000610351562,,23.420000076293945,,22.860000610351562,,23.1200008392334,,4822200,
2017-07-24 00:00:00,17.248573303222656,,22.690000534057617,,23.350000381469727,,22.6299991607666,,23.219999313354492,,5453800,
2017-07-25 00:00:00,17.856714248657227,,23.489999771118164,,23.690000534057617,,22.790000915527344,,22.84000015258789,,6531000,
2017-07-26 00:00:00,17.89472770690918,,23.540000915527344,,23.639999389648438,,23.15999984741211,,23.549999237060547,,5482200,
2017-07-27 00:00:00,18.396448135375977,,24.200000762939453,,24.3700008392334,,23.329999923706055,,23.59000015258789,,8594800,
2017-07-28 00:00:00,18.19119644165039,,23.93000030517578,,24.190000534057617,,23.610000610351562,,24.149999618530273,,5342000,
2017-07-31 00:00:00,18.054363250732422,,23.75,,24.450000762939453,,23.549999237060547,,24.3700008392334,,5862600,
2017-08-01 00:00:00,18.229206085205078,,23.979999542236328,,24.010000228881836,,23.389999389648438,,23.719999313354492,,4575900,
2017-08-02 00:00:00,17.61345672607422,,23.170000076293945,,23.950000762939453,,23.100000381469727,,23.75,,6529800,
2017-08-03 00:00:00,17.932735443115234,,23.59000015258789,,24.040000915527344,,23.219999313354492,,23.290000915527344,,6047000,
2017-08-04 00:00:00,17.712282180786133,,23.299999237060547,,23.649999618530273,,23.18000030517578,,23.56999969482422,,8755600,
2017-08-07 00:00:00,17.909929275512695,,23.559999465942383,,23.690000534057617,,23.040000915527344,,23.270000457763672,,6071500,
2017-08-08 00:00:00,17.879520416259766,,23.520000457763672,,24.239999771118164,,23.469999313354492,,24.110000610351562,,6386400,
2017-08-09 00:00:00,17.50703239440918,,23.030000686645508,,23.65999984741211,,22.780000686645508,,23.399999618530273,,9981200,
2017-08-10 00:00:00,15.712997436523438,,20.670000076293945,,22.850000381469727,,20.549999237060547,,22.6200008392334,,39690300,
2017-08-11 00:00:00,15.674989700317383,,20.6200008392334,,21.030000686645508,,20.15999984741211,,20.3799991607666,,12503900,
2017-08-14 00:00:00,15.469738006591797,,20.350000381469727,,20.899999618530273,,20.309999465942383,,20.770000457763672,,8824200,
2017-08-15 00:00:00,15.424127578735352,,20.290000915527344,,20.540000915527344,,20.209999084472656,,20.399999618530273,,7943000,
2017-08-16 00:00:00,15.310099601745605,,20.139999389648438,,20.790000915527344,,20.110000610351562,,20.469999313354492,,8763100,
2017-08-17 00:00:00,14.914806365966797,,19.6200008392334,,20.1299991607666,,19.610000610351562,,20.09000015258789,,20363400,
2017-08-18 00:00:00,14.815979957580566,,19.489999771118164,,19.639999389648438,,19.350000381469727,,19.559999465942383,,10487600,
2017-08-21 00:00:00,14.846389770507812,,19.530000686645508,,19.690000534057617,,19.31999969482422,,19.479999542236328,,9380800,
2017-08-22 00:00:00,15.522950172424316,,20.420000076293945,,20.579999923706055,,19.940000534057617,,20.010000228881836,,17550700,
2017-08-23 00:00:00,15.583768844604492,,20.5,,20.709999084472656,,20.209999084472656,,20.31999969482422,,8871100,
2017-08-24 00:00:00,15.728201866149902,,20.690000534057617,,21.260000228881836,,20.610000610351562,,20.889999389648438,,12329800,
2017-08-25 00:00:00,16.0474796295166,,21.110000610351562,,21.270000457763672,,20.649999618530273,,20.649999618530273,,8701600,
2017-08-28 00:00:00,16.085487365722656,,21.15999984741211,,21.25,,20.940000534057617,,21.200000762939453,,5801100,
2017-08-29 00:00:00,15.918249130249023,,20.940000534057617,,20.969999313354492,,20.690000534057617,,20.8700008392334,,7143700,
2017-08-30 00:00:00,15.834627151489258,,20.829999923706055,,21.049999237060547,,20.75,,20.940000534057617,,4483000,
2017-08-31 00:00:00,15.789016723632812,,20.770000457763672,,20.969999313354492,,20.670000076293945,,20.829999923706055,,7947900,
2017-09-01 00:00:00,16.27553367614746,,21.40999984741211,,21.459999084472656,,20.8700008392334,,20.8799991607666,,6952200,
2017-09-05 00:00:00,15.971461296081543,,21.010000228881836,,21.350000381469727,,20.790000915527344,,21.350000381469727,,7450900,
2017-09-06 00:00:00,16.853271484375,,22.170000076293945,,22.25,,21.149999618530273,,21.149999618530273,,14297900,
2017-09-07 00:00:00,16.51119041442871,,21.719999313354492,,22.440000534057617,,21.59000015258789,,22.31999969482422,,6900000,
2017-09-08 00:00:00,16.207115173339844,,21.31999969482422,,21.75,,21.270000457763672,,21.700000762939453,,6190900,
2017-09-11 00:00:00,16.328746795654297,,21.479999542236328,,21.739999771118164,,21.049999237060547,,21.049999237060547,,7883900,
2017-09-12 00:00:00,16.89128303527832,,22.219999313354492,,22.31999969482422,,21.5,,21.549999237060547,,9068600,
2017-09-13 00:00:00,17.218162536621094,,22.649999618530273,,22.8700008392334,,22.170000076293945,,22.68000030517578,,12715400,
2017-09-14 00:00:00,17.007884979248047,,22.0,,22.329999923706055,,21.850000381469727,,22.290000915527344,,8557200,
2017-09-15 00:00:00,17.456270217895508,,22.579999923706055,,22.690000534057617,,21.989999771118164,,22.0,,16286500,
