Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,MarketCap
2017-08-18 00:00:00-04:00,27.376113883518336,27.501940921129307,27.03458727112619,27.3311767578125,230400,0.0,0.0,ATUS,1041336256
2017-08-21 00:00:00-04:00,27.340164618371112,27.636754106061627,27.250288652413673,27.609790802001953,754300,0.0,0.0,ATUS,1041336256
2017-08-22 00:00:00-04:00,27.618777418812957,27.744604451605223,27.50283813039946,27.73561668395996,580300,0.0,0.0,ATUS,1041336256
2017-08-23 00:00:00-04:00,27.63675364254816,27.969294196740993,27.63675364254816,27.7625789642334,636600,0.0,0.0,ATUS,1041336256
2017-08-24 00:00:00-04:00,27.690678306784562,27.98726778705083,27.57384075393361,27.582828521728516,269800,0.0,0.0,ATUS,1041336256
2017-08-25 00:00:00-04:00,27.60979045235354,27.933343240006277,27.412064701144335,27.573841094970703,393000,0.0,0.0,ATUS,1041336256
2017-08-28 00:00:00-04:00,27.61877798611677,28.014231199424096,27.61877798611677,27.90637969970703,385600,0.0,0.0,ATUS,1041336256
2017-08-29 00:00:00-04:00,27.879417880567274,27.987267665153585,27.672704364908995,27.72662925720215,360800,0.0,0.0,ATUS,1041336256
2017-08-30 00:00:00-04:00,27.618777977312998,27.987267887013246,27.618777977312998,27.86144256591797,379700,0.0,0.0,ATUS,1041336256
2017-08-31 00:00:00-04:00,27.816506156086206,28.140057234968733,27.34016473445826,27.421052932739258,525400,0.0,0.0,ATUS,1041336256
2017-09-01 00:00:00-04:00,27.43003913372198,27.762577961664647,27.40757057198121,27.412063598632812,366400,0.0,0.0,ATUS,1041336256
2017-09-05 00:00:00-04:00,27.501940264481107,27.82549133316909,26.809897573989396,26.9716739654541,1369500,0.0,0.0,ATUS,1041336256
2017-09-06 00:00:00-04:00,27.025598271098897,27.573840093772542,26.800909224329878,27.223325729370117,2503800,0.0,0.0,ATUS,1041336256
2017-09-07 00:00:00-04:00,27.304211810055467,27.663715651024877,25.003396484754585,26.288618087768555,6258200,0.0,0.0,ATUS,1041336256
2017-09-08 00:00:00-04:00,26.37849454424467,26.414443900473078,24.814658977877667,25.3359375,1992700,0.0,0.0,ATUS,1041336256
2017-09-11 00:00:00-04:00,25.569614302515404,26.198742607249066,25.37638158444056,25.758352279663086,1002900,0.0,0.0,ATUS,1041336256
2017-09-12 00:00:00-04:00,26.72002108343132,27.016610557185924,26.288618524195783,26.513307571411133,1770700,0.0,0.0,ATUS,1041336256
2017-09-13 00:00:00-04:00,26.48634503015775,26.809897816007933,26.25266820862611,26.684072494506836,2170300,0.0,0.0,ATUS,1041336256
2017-09-14 00:00:00-04:00,26.630145806844947,26.823378529561005,26.171781647265135,26.495332717895508,1433000,0.0,0.0,ATUS,1041336256
2017-09-15 00:00:00-04:00,26.288618413725867,26.306593948845492,24.509081578676202,24.536043167114258,5102200,0.0,0.0,ATUS,1041336256
2017-09-18 00:00:00-04:00,24.48211841610312,24.9225087436059,23.80805127343208,24.0147647857666,2573200,0.0,0.0,ATUS,1041336256
2017-09-19 00:00:00-04:00,24.041727845163145,24.536043059086772,23.466524437798725,24.257429122924805,1874300,0.0,0.0,ATUS,1041336256
2017-09-20 00:00:00-04:00,24.176541235921697,24.994409233974974,24.176541235921697,24.580982208251953,817500,0.0,0.0,ATUS,1041336256
2017-09-21 00:00:00-04:00,24.536043048518177,24.82364646631788,24.194516454103002,24.212491989135742,837600,0.0,0.0,ATUS,1041336256
2017-09-22 00:00:00-04:00,24.167553268368863,24.58996977247313,24.151375972457753,24.536043167114258,430100,0.0,0.0,ATUS,1041336256
2017-09-25 00:00:00-04:00,24.55401867195917,25.506699746986666,24.55401867195917,24.86858367919922,1182700,0.0,0.0,ATUS,1041336256
2017-09-26 00:00:00-04:00,24.98542245948612,25.29099971422839,24.8416216001064,24.886560440063477,1117200,0.0,0.0,ATUS,1041336256
2017-09-27 00:00:00-04:00,25.021373407590186,25.371887786312943,24.84162147713462,25.03036117553711,727200,0.0,0.0,ATUS,1041336256
2017-09-28 00:00:00-04:00,25.003398298855043,25.120237569919684,23.996792270983054,24.26641845703125,1282200,0.0,0.0,ATUS,1041336256
2017-09-29 00:00:00-04:00,24.068690919505556,24.760731869588458,24.01476431489544,24.54503059387207,1734600,0.0,0.0,ATUS,1041336256
2017-10-02 00:00:00-04:00,24.814660134639762,25.228087178866442,24.545032236271457,24.742759704589844,902100,0.0,0.0,ATUS,1041336256
2017-10-03 00:00:00-04:00,24.79668327326563,24.85959593191665,24.446168909786287,24.491106033325195,1117800,0.0,0.0,ATUS,1041336256
2017-10-04 00:00:00-04:00,24.571995024710926,24.80567184602958,24.158566274919025,24.284393310546875,663300,0.0,0.0,ATUS,1041336256
2017-10-05 00:00:00-04:00,24.257429394788616,25.56961432534666,24.1046407737149,25.380874633789062,1239100,0.0,0.0,ATUS,1041336256
2017-10-06 00:00:00-04:00,25.34492517162752,25.53366314815497,24.796683348729218,25.10226058959961,614300,0.0,0.0,ATUS,1041336256
2017-10-09 00:00:00-04:00,25.12922315182229,25.23707465276088,24.401231091771518,24.464143753051758,566700,0.0,0.0,ATUS,1041336256
2017-10-10 00:00:00-04:00,24.347306226451433,24.423699682596396,23.69121459485728,24.041728973388672,1398600,0.0,0.0,ATUS,1041336256
2017-10-11 00:00:00-04:00,24.02375350432592,24.02375350432592,23.093540947757983,23.241836547851562,1098900,0.0,0.0,ATUS,1041336256
2017-10-12 00:00:00-04:00,23.0351203631322,23.259809410317125,22.073451515459347,22.603717803955078,1769100,0.0,0.0,ATUS,1041336256
2017-10-13 00:00:00-04:00,22.5587804746695,22.576756009698443,21.95661376513091,22.091426849365234,1313600,0.0,0.0,ATUS,1041336256
2017-10-16 00:00:00-04:00,22.208265629887244,22.46890575953374,21.83977571257021,22.109403610229492,1009300,0.0,0.0,ATUS,1041336256
2017-10-17 00:00:00-04:00,21.992564472411367,22.163328637197193,21.86673914795943,22.010540008544922,603900,0.0,0.0,ATUS,1041336256
2017-10-18 00:00:00-04:00,22.09142808214787,22.2442167099373,22.010539884245148,22.154340744018555,734800,0.0,0.0,ATUS,1041336256
2017-10-19 00:00:00-04:00,22.055477663722485,23.0081587424692,21.94762616695805,22.93625831604004,1012200,0.0,0.0,ATUS,1041336256
2017-10-20 00:00:00-04:00,23.01714736983108,23.628301874428576,23.01714736983108,23.385637283325195,626400,0.0,0.0,ATUS,1041336256
2017-10-23 00:00:00-04:00,23.42158667694017,23.66874429526437,22.684606848813555,23.008159637451172,783900,0.0,0.0,ATUS,1041336256
2017-10-24 00:00:00-04:00,23.062083307348416,23.062083307348416,22.370040641360905,22.567768096923828,523100,0.0,0.0,ATUS,1041336256
2017-10-25 00:00:00-04:00,22.5318178082127,22.891319947733642,22.163327900923555,22.828407287597656,953000,0.0,0.0,ATUS,1041336256
2017-10-26 00:00:00-04:00,22.468905144306344,22.477892912073038,21.287040253728232,21.462297439575195,2410200,0.0,0.0,ATUS,1041336256
2017-10-27 00:00:00-04:00,21.7588863354748,21.7588863354748,20.437715365541937,21.291534423828125,1977100,0.0,0.0,ATUS,1041336256
2017-10-30 00:00:00-04:00,21.300522652075653,21.507236166913714,21.08481965527608,21.13874626159668,594000,0.0,0.0,ATUS,1041336256
2017-10-31 00:00:00-04:00,21.471284975407844,21.471284975407844,20.806205596029574,21.282546997070312,1234800,0.0,0.0,ATUS,1041336256
2017-11-01 00:00:00-04:00,21.417360011847954,22.43295375572995,21.29153469337799,22.414979934692383,3809800,0.0,0.0,ATUS,1041336256
2017-11-02 00:00:00-04:00,22.253204258692474,22.78347056672275,21.893702112801126,22.019527435302734,2339400,0.0,0.0,ATUS,1041336256
2017-11-03 00:00:00-04:00,20.59050392469425,21.13874574246661,18.56830252185158,20.302902221679688,6994900,0.0,0.0,ATUS,1041336256
2017-11-06 00:00:00-05:00,19.458072312855887,21.678001329581956,19.458072312855887,21.489261627197266,3272900,0.0,0.0,ATUS,1041336256
2017-11-07 00:00:00-05:00,22.513841591290678,22.603717552011158,20.329865516958858,20.725317001342773,5692500,0.0,0.0,ATUS,1041336256
2017-11-08 00:00:00-05:00,20.5365789282079,20.905068822578325,19.81757296013189,20.491640090942383,2208900,0.0,0.0,ATUS,1041336256
2017-11-09 00:00:00-05:00,20.275938967115774,20.275938967115774,18.87387980448451,19.592884063720703,3901000,0.0,0.0,ATUS,1041336256
2017-11-10 00:00:00-05:00,20.365815149467696,21.210646448935012,19.547947152855357,19.68276023864746,2010100,0.0,0.0,ATUS,1041336256
2017-11-13 00:00:00-05:00,19.682760850689107,19.700736386484714,18.91881772179028,18.963756561279297,1309300,0.0,0.0,ATUS,1041336256
2017-11-14 00:00:00-05:00,18.64919037964792,18.685141448998746,16.83370251922331,17.435869216918945,4668500,0.0,0.0,ATUS,1041336256
2017-11-15 00:00:00-05:00,17.525746334873364,18.712104274032313,17.480809209454886,18.20880126953125,3434700,0.0,0.0,ATUS,1041336256
2017-11-16 00:00:00-05:00,18.22677557797393,18.810966740281017,18.002086537529564,18.190824508666992,2048000,0.0,0.0,ATUS,1041336256
2017-11-17 00:00:00-05:00,18.029048686579838,18.18183730740854,17.426881970871587,17.84929847717285,1907500,0.0,0.0,ATUS,1041336256
2017-11-20 00:00:00-05:00,18.199813050958806,18.64919115098248,17.903223573512836,18.406526565551758,1175000,0.0,0.0,ATUS,1041336256
2017-11-21 00:00:00-05:00,18.424502682576673,18.873880796785862,17.804360404980386,18.065000534057617,1800300,0.0,0.0,ATUS,1041336256
2017-11-22 00:00:00-05:00,17.75043490114497,17.849298631430116,17.166243715601137,17.372957229614258,3303700,0.0,0.0,ATUS,1041336256
2017-11-24 00:00:00-05:00,17.292070040348918,17.408909312797523,17.121305872900226,17.256120681762695,957100,0.0,0.0,ATUS,1041336256
2017-11-27 00:00:00-05:00,17.256120381511547,17.51675879801152,16.76449992601961,16.887630462646484,1232200,0.0,0.0,ATUS,1041336256
2017-11-28 00:00:00-05:00,16.86066754915888,17.18422034950945,16.240525253234136,16.50116539001465,2201100,0.0,0.0,ATUS,1041336256
2017-11-29 00:00:00-05:00,16.48318893221113,17.00446746239511,16.42926403991387,16.80674171447754,2049400,0.0,0.0,ATUS,1041336256
2017-11-30 00:00:00-05:00,16.95054299101705,17.076368314248985,16.006847924053147,16.04279899597168,1537100,0.0,0.0,ATUS,1041336256
2017-12-01 00:00:00-05:00,15.99785967052871,16.644965231490527,15.99785967052871,16.57306480407715,2575800,0.0,0.0,ATUS,1041336256
2017-12-04 00:00:00-05:00,16.662941790189933,16.833704244382496,16.168624821405288,16.50116539001465,2163500,0.0,0.0,ATUS,1041336256
2017-12-05 00:00:00-05:00,16.788766988038553,17.372958206429225,16.52812685326525,16.64496612548828,2880500,0.0,0.0,ATUS,1041336256
2017-12-06 00:00:00-05:00,16.779778014463442,16.779778014463442,16.024822683186436,16.294448852539062,1843000,0.0,0.0,ATUS,1041336256
2017-12-07 00:00:00-05:00,16.195588132775566,16.626990723924287,16.04279950079687,16.54610252380371,1050900,0.0,0.0,ATUS,1041336256
2017-12-08 00:00:00-05:00,16.546101040308592,17.44485721507491,16.348375298986895,17.14826774597168,2377800,0.0,0.0,ATUS,1041336256
2017-12-11 00:00:00-05:00,17.29206950495784,17.71448431215594,17.040417145679843,17.265106201171875,3064400,0.0,0.0,ATUS,1041336256
2017-12-12 00:00:00-05:00,17.38194559477585,17.399921130762195,16.89661640859332,17.121305465698242,3342400,0.0,0.0,ATUS,1041336256
2017-12-13 00:00:00-05:00,17.2201679323075,17.597645589038308,16.941554001985654,17.390932083129883,2281000,0.0,0.0,ATUS,1041336256
2017-12-14 00:00:00-05:00,17.408908860321883,17.714484400207812,17.224663902472265,17.498783111572266,3863500,0.0,0.0,ATUS,1041336256
2017-12-15 00:00:00-05:00,17.480808273916928,17.587759792373266,16.7887656083638,17.103330612182617,6614400,0.0,0.0,ATUS,1041336256
2017-12-18 00:00:00-05:00,17.3459946002012,17.678535160466527,17.130293310126994,17.31004524230957,1526400,0.0,0.0,ATUS,1041336256
2017-12-19 00:00:00-05:00,17.345993795988118,18.038036474291918,17.139280283531054,17.939172744750977,1760300,0.0,0.0,ATUS,1041336256
2017-12-20 00:00:00-05:00,17.939172378109607,18.739066537222662,17.840310364830604,18.28070068359375,2784900,0.0,0.0,ATUS,1041336256
2017-12-21 00:00:00-05:00,18.029048224165905,19.242369392069367,18.011074403655176,18.84691619873047,5882900,0.0,0.0,ATUS,1041336256
2017-12-22 00:00:00-05:00,18.82894292153944,19.25135771495412,18.559315035202104,18.88286781311035,1844000,0.0,0.0,ATUS,1041336256
2017-12-26 00:00:00-05:00,18.846916871060994,19.008693261118054,18.60425400021681,18.78400421142578,761900,0.0,0.0,ATUS,1041336256
2017-12-27 00:00:00-05:00,18.784005011753834,18.828943852151838,18.388551787458805,18.57729148864746,850500,0.0,0.0,ATUS,1041336256
2017-12-28 00:00:00-05:00,18.49640216654012,18.900843134345482,18.38855067037823,18.792991638183594,1012700,0.0,0.0,ATUS,1041336256
2017-12-29 00:00:00-05:00,18.76602810626412,19.19743237139859,18.73007875081037,19.08059310913086,1428400,0.0,0.0,ATUS,1041336256
2018-01-02 00:00:00-05:00,19.10755649984809,19.350221078689234,18.433489368116938,19.269332885742188,2495700,0.0,0.0,ATUS,1041336256
2018-01-03 00:00:00-05:00,19.413134854231256,19.97036275523092,19.341234424610604,19.47604751586914,2090200,0.0,0.0,ATUS,1041336256
2018-01-04 00:00:00-05:00,19.404146526009328,19.67377270074171,18.909831300919485,19.350221633911133,1841100,0.0,0.0,ATUS,1041336256
2018-01-05 00:00:00-05:00,19.341234809032084,19.520985029535648,19.026669780348985,19.089582443237305,1045400,0.0,0.0,ATUS,1041336256
2018-01-08 00:00:00-05:00,19.143507121047843,19.287307981517873,18.93679359840236,18.954769134521484,822900,0.0,0.0,ATUS,1041336256
2018-01-09 00:00:00-05:00,21.363434989113955,22.60371777364541,20.680380080878738,20.77025604248047,11591900,0.0,0.0,ATUS,1041336256
2018-01-10 00:00:00-05:00,20.43771518970495,20.698355302983636,19.86251178694007,20.44670295715332,3023600,0.0,0.0,ATUS,1041336256
2018-01-11 00:00:00-05:00,20.311891190056635,20.851145272211344,19.601872943800615,20.788230895996094,4018900,0.0,0.0,ATUS,1041336256
2018-01-12 00:00:00-05:00,20.788229746721402,21.291534443169446,20.671392197263945,20.9140567779541,2681800,0.0,0.0,ATUS,1041336256
2018-01-16 00:00:00-05:00,20.86013056558036,21.07583356197234,19.91643724189144,20.150114059448242,2206300,0.0,0.0,ATUS,1041336256
2018-01-17 00:00:00-05:00,20.024288193638967,20.05574452262075,19.323257760099175,19.64681053161621,3476600,0.0,0.0,ATUS,1041336256
2018-01-18 00:00:00-05:00,19.628835337244624,19.89846150869237,19.3906654953244,19.6378231048584,2985800,0.0,0.0,ATUS,1041336256
2018-01-19 00:00:00-05:00,19.529972456770643,19.77263705016793,19.00869391219951,19.14350700378418,2751600,0.0,0.0,ATUS,1041336256
2018-01-22 00:00:00-05:00,18.981731506831967,19.709723541502438,18.981731506831967,19.68276023864746,2603100,0.0,0.0,ATUS,1041336256
2018-01-23 00:00:00-05:00,20.464679385760636,20.927538286996374,20.21302702894044,20.518604278564453,3637200,0.0,0.0,ATUS,1041336256
2018-01-24 00:00:00-05:00,20.536580490248802,20.536580490248802,20.042263528177855,20.455692291259766,1783900,0.0,0.0,ATUS,1041336256
2018-01-25 00:00:00-05:00,20.50961564211167,20.54556671195259,19.871499580607598,20.11416244506836,1282200,0.0,0.0,ATUS,1041336256
2018-01-26 00:00:00-05:00,20.284927701068696,20.35682813041786,19.997325983672045,20.231002807617188,1297600,0.0,0.0,ATUS,1041336256
2018-01-29 00:00:00-05:00,20.11416230856845,20.311889762868955,19.808586788201154,20.168088912963867,1594100,0.0,0.0,ATUS,1041336256
2018-01-30 00:00:00-05:00,20.13213776528747,20.13213776528747,19.35022086124128,19.601871490478516,1580000,0.0,0.0,ATUS,1041336256
2018-01-31 00:00:00-05:00,19.673772841894078,19.95238850059011,19.152494309894443,19.296295166015625,2057000,0.0,0.0,ATUS,1041336256
2018-02-01 00:00:00-05:00,19.368196487426758,19.538960654787623,19.251358929279746,19.368196487426758,1470700,0.0,0.0,ATUS,1041336256
2018-02-02 00:00:00-05:00,19.19743381302058,19.404147336566417,18.954769217079917,19.188446044921875,1650800,0.0,0.0,ATUS,1041336256
2018-02-05 00:00:00-05:00,18.999705954025774,18.999705954025774,18.379565396095025,18.586278915405273,2265800,0.0,0.0,ATUS,1041336256
2018-02-06 00:00:00-05:00,18.091961426688275,18.7390669833302,18.01107494634943,18.505390167236328,2580800,0.0,0.0,ATUS,1041336256
2018-02-07 00:00:00-05:00,18.523366510542253,18.968249885898544,18.34361457824707,18.34361457824707,1967000,0.0,0.0,ATUS,1041336256
2018-02-08 00:00:00-05:00,18.487413972698814,18.487413972698814,17.561696223221787,17.768409729003906,1775400,0.0,0.0,ATUS,1041336256
2018-02-09 00:00:00-05:00,17.858286884772976,17.95714890350528,16.770790964785984,17.265106201171875,2099300,0.0,0.0,ATUS,1041336256
2018-02-12 00:00:00-05:00,17.444858095742426,17.8043602409494,17.265106166018214,17.6425838470459,1047800,0.0,0.0,ATUS,1041336256
2018-02-13 00:00:00-05:00,17.47182104319619,17.561697006225586,16.81572771305058,17.561697006225586,1724300,0.0,0.0,ATUS,1041336256
2018-02-14 00:00:00-05:00,17.480808264012214,18.029048364280406,17.471820496566327,17.94816017150879,1306500,0.0,0.0,ATUS,1041336256
2018-02-15 00:00:00-05:00,18.073988179034362,18.316651056232182,17.732459854584693,18.20880126953125,994500,0.0,0.0,ATUS,1041336256
2018-02-16 00:00:00-05:00,18.190824867501547,18.217788170013634,17.678534119461492,17.804359436035156,1359300,0.0,0.0,ATUS,1041336256
2018-02-20 00:00:00-05:00,17.867273283929524,17.93018766064658,17.031431421300717,17.211181640625,1541600,0.0,0.0,ATUS,1041336256
2018-02-21 00:00:00-05:00,17.112319521185743,17.337008579724998,16.833703854343202,16.887630462646484,1437900,0.0,0.0,ATUS,1041336256
2018-02-22 00:00:00-05:00,16.986491158094356,17.121304239856745,16.402299994296452,16.6809139251709,1245700,0.0,0.0,ATUS,1041336256
2018-02-23 00:00:00-05:00,16.680915193912025,17.319033010342846,16.680915193912025,17.31004524230957,1124200,0.0,0.0,ATUS,1041336256
2018-02-26 00:00:00-05:00,17.46283262231417,17.46283262231417,17.067379428320642,17.24713134765625,1111400,0.0,0.0,ATUS,1041336256
2018-02-27 00:00:00-05:00,17.292069443068456,17.47182137251532,16.573065153763892,16.6090145111084,1737200,0.0,0.0,ATUS,1041336256
2018-02-28 00:00:00-05:00,16.626988908663364,17.687521448467532,16.23063745704105,16.357362747192383,2853600,0.0,0.0,ATUS,1041336256
2018-03-01 00:00:00-05:00,16.357363092556557,16.923578729297052,16.280967926173954,16.81572723388672,1789600,0.0,0.0,ATUS,1041336256
2018-03-02 00:00:00-05:00,16.537113357273427,17.741446774747686,16.384324738213515,17.337007522583008,2088000,0.0,0.0,ATUS,1041336256
2018-03-05 00:00:00-05:00,17.27409280138687,18.388550235582024,17.14826748737428,18.14588737487793,2492900,0.0,0.0,ATUS,1041336256
2018-03-06 00:00:00-05:00,18.325639167697066,18.83792994973353,18.10095010790974,18.199813842773438,1430500,0.0,0.0,ATUS,1041336256
2018-03-07 00:00:00-05:00,18.190825827402673,18.541340207349037,17.984112306626173,18.487415313720703,2207000,0.0,0.0,ATUS,1041336256
2018-03-08 00:00:00-05:00,18.379565308620197,18.73007968441209,18.271713808400378,18.352602005004883,883100,0.0,0.0,ATUS,1041336256
2018-03-09 00:00:00-05:00,18.55931544180723,18.730079602137906,17.84480418443364,18.163862228393555,1497500,0.0,0.0,ATUS,1041336256
2018-03-12 00:00:00-04:00,18.05601199948756,18.469439024171862,17.876260075738756,17.894235610961914,1619800,0.0,0.0,ATUS,1041336256
2018-03-13 00:00:00-04:00,19.18844604868597,19.3142713736096,18.118925644110682,18.199813842773438,2970500,0.0,0.0,ATUS,1041336256
2018-03-14 00:00:00-04:00,18.011074865608112,18.388550819635196,17.74144698013555,17.84929847717285,2198900,0.0,0.0,ATUS,1041336256
2018-03-15 00:00:00-04:00,17.91221092124142,18.06499954023675,17.588658148253344,17.759422302246094,1316800,0.0,0.0,ATUS,1041336256
2018-03-16 00:00:00-04:00,17.8223347187526,18.51437737859403,17.8223347187526,18.424501419067383,2689100,0.0,0.0,ATUS,1041336256
2018-03-19 00:00:00-04:00,18.262726083301782,18.352602047988558,17.759423080993862,18.020061492919922,1356400,0.0,0.0,ATUS,1041336256
2018-03-20 00:00:00-04:00,18.154875839567307,18.217788498990217,17.525745816855423,17.70549774169922,2039300,0.0,0.0,ATUS,1041336256
2018-03-21 00:00:00-04:00,17.705498845339672,18.00029010050841,17.57967180440925,17.912212371826172,1127900,0.0,0.0,ATUS,1041336256
2018-03-22 00:00:00-04:00,17.79537201545625,17.876260210328073,17.328020095825195,17.328020095825195,1297600,0.0,0.0,ATUS,1041336256
2018-03-23 00:00:00-04:00,17.372957503747994,17.372957503747994,16.662940987904136,16.70787811279297,1309300,0.0,0.0,ATUS,1041336256
2018-03-26 00:00:00-04:00,16.770791285386725,16.95953098701365,16.105711874125216,16.1776123046875,3951000,0.0,0.0,ATUS,1041336256
2018-03-27 00:00:00-04:00,16.429263760030846,16.465213116202793,15.800133741728558,16.105710983276367,2711700,0.0,0.0,ATUS,1041336256
2018-03-28 00:00:00-04:00,16.1146985089798,16.752814571065187,16.1146985089798,16.34837532043457,1519700,0.0,0.0,ATUS,1041336256
2018-03-29 00:00:00-04:00,16.44723811745451,16.716866011624806,16.213563009111613,16.6090145111084,1961500,0.0,0.0,ATUS,1041336256
2018-04-02 00:00:00-04:00,16.55508904549251,16.79775362758195,16.393312657432883,16.438251495361328,650100,0.0,0.0,ATUS,1041336256
2018-04-03 00:00:00-04:00,17.031430332162778,17.058391920504445,16.1955868087436,16.626989364624023,2531300,0.0,0.0,ATUS,1041336256
2018-04-04 00:00:00-04:00,16.37533722609458,16.7528148958801,16.32590707542194,16.71686553955078,1088200,0.0,0.0,ATUS,1041336256
2018-04-05 00:00:00-04:00,16.66294032960424,17.08535511529187,16.53711329925196,16.81572723388672,1489200,0.0,0.0,ATUS,1041336256
2018-04-06 00:00:00-04:00,16.797753519167205,17.040416385449085,16.519137868533228,16.626989364624023,942400,0.0,0.0,ATUS,1041336256
2018-04-09 00:00:00-04:00,17.031431253544913,17.031431253544913,16.564077602270437,16.74382781982422,864100,0.0,0.0,ATUS,1041336256
